22.8001; 3311.8965; 0.0163; -583.0000; 3382.1719; 0.0000
23.1001; 3023.8896; -0.0651; -1167.0000; 3099.0808; 0.0000
23.4001; 2735.8833; -0.1953; -745.0000; 2807.8813; 0.0000
23.7001; 2447.8765; -0.1953; -624.0000; 2520.2417; 0.0000
24.0001; 2159.8701; 0.2766; -509.0000; 2228.4490; 0.0000
24.3001; 1871.8634; 0.1139; -601.0000; 1942.1718; 0.0000
24.6001; 1583.8568; 0.0814; -1152.0000; 1658.5094; 0.0000
24.9002; 1295.8502; -0.1953; -703.0000; 1367.2441; 0.0000
25.2002; 1007.8436; -0.1302; -627.0000; 1080.0000; 0.0000
25.5002; 719.8370; 0.2604; -468.0000; 788.2292; 0.0000
25.8002; 431.8304; -0.0325; -509.0000; 501.9081; 0.0000
26.1002; 143.8239; -0.0488; -1142.0000; 218.6633; 0.0000
26.4002; 0.0000; -0.0976; 0.0000; 0.1099; 0.0000
26.7002; 0.0000; -0.1139; 0.0000; 0.0659; 0.0000
27.0002; 0.0000; -0.0488; 0.0000; 0.0659; 0.0000
27.3002; 0.0000; -0.0651; 0.0000; 0.0659; 0.0000
27.6002; 0.0000; -0.0163; 0.0000; 0.0659; 0.0000
27.9002; 0.0000; -0.1790; 0.0000; 0.0659; 0.0000
28.2002; 0.0000; -0.0488; 0.0000; 0.0659; 0.0000
28.5002; 0.0000; -0.0814; 0.0000; 0.0659; 0.0000
28.8002; 0.0000; -0.1139; 0.0000; 0.0659; 0.0000
29.1003; 0.0000; -0.0325; 0.0000; 0.0879; 0.0000
29.4003; 0.0000; 0.0000; 0.0000; 0.0659; 0.0000
29.7003; 0.0000; -0.0976; 0.0000; 0.0659; 0.0000
30.0003; 0.2618; -0.0325; 0.0000; 0.0659; 0.0000
30.3003; 288.2684; 0.0976; 411.0000; 218.7292; 0.0000
30.6003; 576.2750; -0.2441; 1142.0000; 505.4898; 0.0000
30.9003; 864.2816; 0.0976; 858.0000; 792.6461; 0.0000
31.2003; 1152.2882; 0.0651; 652.0000; 1079.5166; 0.0000
31.5003; 1440.2948; -0.4068; 837.0000; 1370.9796; 0.0000
31.8003; 1728.3014; 0.0000; 580.0000; 1658.3995; 0.0000
32.1003; 2016.3025; -0.1953; 1204.0000; 1945.0944; 0.0000
32.4003; 2304.2908; 0.1464; 951.0000; 2233.2832; 0.0000
32.7003; 2592.2791; -0.0814; 682.0000; 2520.9009; 0.0000
33.0003; 2880.2673; -0.3254; 688.0000; 2812.1003; 0.0000
33.3003; 3168.2556; 0.0000; 483.0000; 3098.9270; 0.0000
33.6003; 3456.2439; -0.2929; 832.0000; 3387.5115; 0.0000
33.9002; 3600.0000; 0.0163; 0.0000; 3600.1099; 0.0000
34.2002; 3600.0000; 0.0814; 0.0000; 3600.1318; 0.0000
34.5002; 3600.0000; 0.0163; 0.0000; 3600.1318; 0.0000
34.8002; 3600.0000; 0.0488; 0.0000; 3600.1318; 0.0000
35.1002; 3600.0000; 0.0163; 0.0000; 3600.1318; 0.0000
35.4002; 3600.0000; 0.0000; 0.0000; 3600.1318; 0.0000
35.7002; 3600.0000; 0.0651; 0.0000; 3600.1099; 0.0000
36.0002; 3600.0000; 0.1139; 0.0000; 3600.1099; 0.0000
36.3001; 3600.0000; 0.0325; 0.0000; 3600.1099; 0.0000
36.6001; 3600.0000; 0.1464; 0.0000; 3600.1099; 0.0000
36.9001; 3600.0000; 0.0814; 0.0000; 3600.1318; 0.0000
37.2001; 3600.0000; 0.0976; 0.0000; 3600.1318; 0.0000
37.5001; 3599.9084; 0.1139; 0.0000; 3600.1099; 0.0000
37.8001; 3311.9202; -0.0488; -530.0000; 3382.3696; 0.0000
38.1001; 3023.9319; -0.0976; -1213.0000; 3099.4324; 0.0000
38.4001; 2735.9436; -0.3580; -668.0000; 2808.6064; 0.0000
38.7000; 2447.9553; -0.1790; -572.0000; 2520.6812; 0.0000
39.0000; 2159.9670; 0.2766; -608.0000; 2228.9324; 0.0000
39.3000; 1871.9788; -0.0325; -512.0000; 1942.1498; 0.0000
39.6000; 1583.9905; -0.1302; -1347.0000; 1660.7288; 0.0000
39.9000; 1296.0022; -0.2766; -709.0000; 1369.4635; 0.0000
40.2000; 1008.0139; -0.2766; -571.0000; 1080.6812; 0.0000
40.5000; 720.0256; 0.3254; -578.0000; 788.8885; 0.0000
40.8000; 432.0374; -0.0814; -521.0000; 502.1718; 0.0000
41.0999; 144.0491; -0.0651; -1263.0000; 219.7619; 0.0000
41.3999; 0.0000; -0.2278; 0.0000; 0.1758; 0.0000
41.6999; 0.0000; -0.3417; 0.0000; 0.1538; 0.0000
41.9999; 0.0000; -0.1464; -12.0000; 0.1538; 0.0000
42.2999; 0.0000; -0.0976; 0.0000; 0.1758; 0.0000
42.5999; 0.0000; -0.1790; 0.0000; 0.1538; 0.0000
42.8999; 0.0000; -0.0651; 0.0000; 0.1758; 0.0000
43.1999; 0.0000; -0.0163; 0.0000; 0.1758; 0.0000
43.4999; 0.0000; -0.0325; 0.0000; 0.1758; 0.0000
43.7998; 0.0000; -0.0814; 0.0000; 0.1758; 0.0000
44.0998; 0.0000; -0.1139; 0.0000; 0.1758; 0.0000
44.3998; 0.0000; -0.1302; 0.0000; 0.1758; 0.0000
44.6998; 0.0000; -0.1139; 0.0000; 0.1758; 0.0000
44.9998; 0.0000; -0.0814; 0.0000; 0.1758; 0.0000
45.2998; 287.7869; -0.1464; 1152.0000; 216.3560; 0.0000
45.5998; 575.7751; -0.0163; 1082.0000; 499.7986; 0.0000
45.8998; 863.7634; 0.2604; 580.0000; 793.1734; 0.0000
46.1997; 1151.7517; 0.2441; 505.0000; 1080.5273; 0.0000
46.4997; 1439.7400; -0.3905; 877.0000; 1369.9908; 0.0000
46.7997; 1727.7283; -0.3254; 1064.0000; 1656.6855; 0.0000
47.0997; 2015.7166; -0.0651; 1164.0000; 1941.4686; 0.0000
47.3997; 2303.7048; 0.1139; 777.0000; 2232.3164; 0.0000
47.6997; 2591.6931; 0.2441; 547.0000; 2520.9888; 0.0000
47.9997; 2879.6814; -0.3417; 817.0000; 2810.1008; 0.0000
48.2997; 3167.6697; -0.3254; 1262.0000; 3096.0044; 0.0000
48.5996; 3455.6580; -0.0325; 1119.0000; 3381.8201; 0.0000
48.8996; 3600.0000; -0.0325; 0.0000; 3600.0879; 0.0000
49.1996; 3600.0000; -0.0163; 0.0000; 3600.1099; 0.0000
49.4996; 3600.0000; 0.1139; 0.0000; 3600.1099; 0.0000
49.7996; 3600.0000; 0.0651; 0.0000; 3600.1099; 0.0000
50.0996; 3600.0000; 0.0325; 0.0000; 3600.1099; 0.0000
50.3996; 3600.0000; 0.0163; -16.0000; 3600.0879; 0.0000
50.6996; 3600.0000; 0.0325; -4.0000; 3600.0879; 0.0000
50.9995; 3600.0000; -0.0163; 0.0000; 3600.1099; 0.0000
51.2995; 3600.0000; 0.0000; 0.0000; 3600.1099; 0.0000
51.5995; 3600.0000; 0.0488; -16.0000; 3600.0879; 0.0000
51.8995; 3600.0000; 0.0488; -4.0000; 3600.0879; 0.0000
52.1995; 3600.0000; 0.0163; 0.0000; 3600.1099; 0.0000
52.4995; 3600.0000; 0.0163; 0.0000; 3600.1099; 0.0000
52.7995; 3312.5061; -0.0163; -494.0000; 3382.2817; 0.0000
53.0995; 3024.5178; -0.1139; -1178.0000; 3099.3445; 0.0000
53.3994; 2736.5295; -0.1302; -694.0000; 2808.6724; 0.0000
53.6994; 2448.5413; -0.0651; -571.0000; 2520.2856; 0.0000
53.9994; 2160.5530; 0.4068; -736.0000; 2229.4158; 0.0000
54.2994; 1872.5647; -0.0814; -418.0000; 1942.0619; 0.0000
54.5994; 1584.5764; 0.0488; -1116.0000; 1658.4874; 0.0000
54.8994; 1296.5881; -0.2604; -708.0000; 1368.1890; 0.0000
55.1994; 1008.5999; -0.0488; -565.0000; 1080.3955; 0.0000
55.4994; 720.6116; 0.3905; -668.0000; 789.2401; 0.0000
55.7994; 432.6233; -0.1302; -395.0000; 502.0839; 0.0000
56.0993; 144.6350; 0.0325; -1112.0000; 218.2457; 0.0000
56.3993; 0.0000; 0.0325; 0.0000; 0.1318; 0.0000
56.6993; 0.0000; 0.0000; 0.0000; 0.1099; 0.0000
56.9993; 0.0000; -0.0488; 0.0000; 0.1099; 0.0000
57.2993; 0.0000; 0.0000; 0.0000; 0.1099; 0.0000
57.5993; 0.0000; 0.0163; 0.0000; 0.1099; 0.0000
57.8993; 0.0000; 0.0163; 0.0000; 0.1318; 0.0000
58.1993; 0.0000; 0.0325; -16.0000; 0.1099; 0.0000
58.4992; 0.0000; 0.0163; 0.0000; 0.1318; 0.0000
58.7992; 0.0000; 0.0000; 0.0000; 0.1099; 0.0000
59.0992; 0.0000; -0.0488; 0.0000; 0.1099; 0.0000
59.3992; 0.0000; 0.0163; 0.0000; 0.1099; 0.0000
59.6992; 0.0000; 0.0000; 15.0000; 0.1318; 0.0000
59.9992; 0.0000; -0.0163; 0.0000; 0.1099; 0.0000
